Source Page,Link,Status,Link Text
"https://test-ufl.pantheonsite.io/using-library/collections/movies","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=mat=14%20and%20su=anime&by=KW&sort=TI&limit=&query=&page=0&searchid=1",404,"New Anime DVDs"
"https://test-ufl.pantheonsite.io/using-library/collections/movies","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=brs=120603&by=KW&sort=TI&limit=&query=&page=0&searchid=5",404,"Academy Awards Best Pictures"
"https://test-ufl.pantheonsite.io/using-library/collections/movies","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=%28MAT=9%20OR%20MAT=14%20OR%20MAT=39%20OR%20MAT=40%29%20AND%20SU=%27local%20films%20and%20filmmakers%27&by=KW&sort=TI&limit=&query=&page=0",404,"Local Films and Filmmakers"
"https://test-ufl.pantheonsite.io/using-library/collections/movies","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=MAT=14%20AND%20%28COL=urndvmu%20OR%20COL=urndvme%29&by=KW&sort=TI&limit=&query=&page=0",404,"New Music DVDs"
"https://test-ufl.pantheonsite.io/using-library/collections/music","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=%28MAT=19%20OR%20MAT=21%29%20AND%20pub=%27daptone%27&by=KW&sort=AU_TI&limit=&query=&page=0&searchid=12",404,"Daptone Records"
"https://test-ufl.pantheonsite.io/using-library/collections/music","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=MAT=91&by=KW&sort=TI&limit=&query=&page=0&searchid=6",404,"New Arrivals-Vinyl"
"https://test-ufl.pantheonsite.io/using-library/collections/music","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=TI=portable%20turntable%20OR%20MAT=89%20OR%20MAT=91&by=KW&sort=TI&limit=&query=&page=0&searchid=8",404,"Vinyl Records and Record Players"
"https://test-ufl.pantheonsite.io/using-library/collections/music","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=col=urncdoo&by=KW&sort=TI&limit=&query=&page=0&searchid=10",404,"Coming Soon- CDs"
"https://test-ufl.pantheonsite.io/using-library/collections/music","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=MAT=21&by=KW&sort=TI&limit=&query=&page=0&searchid=5",404,"New Arrivals-CDs"
"https://test-ufl.pantheonsite.io/using-library/collections/music","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=col=urnvoo&by=KW&sort=TI&limit=&query=&page=0&searchid=9",404,"Coming Soon- Vinyl"
"https://test-ufl.pantheonsite.io/using-library/collections/music","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=%28MAT=19%20OR%20MAT=21%29%20AND%20%28KW=%22Blues%20%28music%29%22%20AND%20%22Chicago%22%29&by=KW&sort=AU_TI&limit=&query=&page=0&searchid=44",404,"Chicago Blues"
"https://test-ufl.pantheonsite.io/using-library/collections/music","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=%28MAT=19%20OR%20MAT=21%29%20AND%20%28AU=Handel%20OR%20AU=Scarlatti%20OR%20AU=Telemann%20OR%20AU=Lully%20OR%20AU=Corelli%20OR%20AU=Albinoni%20OR%20AU=Couperin%20OR%20AU=Monteverdi%20OR%20AU=Schutz%20OR%20AU=Rameau%20OR%20AU=Zelenka%20OR%20AU=Pachelbel%20OR%20AU=Purcell%20OR%20AU=Carissimi%20OR%20AU=Froberger%20OR%20AU=Buxtehude%20OR%20AU=Chambonnieres%20OR%20AU=Geminiani%20OR%20AU=Peri%20OR%20AU=Gluck%20OR%20AU=Biber%20OR%20AU=Caccini%20OR%20AU=Charmentier%20OR%20AU=Frescobaldi%20OR%20AU=Metastasia%20OR%20AU=Pepusch%20OR%20AU=Purcell%29&by=KW&sort=TI&limit=&query=&page=0&searchid=42",404,"Baroque"
"https://test-ufl.pantheonsite.io/using-library/collections/music","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=%28MAT=19%20OR%20MAT=21%29%20AND%20KW=%22eccentric%20soul%22&by=KW&sort=AU_TI&limit=&query=&page=0&searchid=2",404,"Eccentric Soul"
"https://test-ufl.pantheonsite.io/using-library/collections/music","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=%28MAT=19%20OR%20MAT=21%29%20AND%20TI=%22MOJO%20presents%22&by=KW&sort=AU_TI&limit=&query=&page=0&searchid=4",404,"Mojo presents"
"https://test-ufl.pantheonsite.io/using-library/collections/music","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.1&type=Boolean&term=brs=123365&by=KW&sort=TI&limit=&query=&page=0&searchid=10",404,"Music in Our Community"
"https://test-ufl.pantheonsite.io/using-library/collections/music","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=%28MAT=19%20OR%20MAT=21%29%20and%20%28su=%22operas%22%20NOT%20su=%22operas%20excerpts%22%20NOT%20su=%22rock%20music%22%20NOT%20su=%22popular%20music%22%29&by=KW&sort=TI&limit=&query=&page=0&searchid=52",404,"Opera"
"https://test-ufl.pantheonsite.io/using-library/collections/music","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=(MAT=19%20OR%20MAT=21)%20AND%20KW=%22ROUGH%20GUIDE%22&by=KW&sort=TI&limit=&query=&page=0&searchid=1",404,"Rough Guide Series"
"https://test-ufl.pantheonsite.io/using-library/library-things/childrens-developmental-toys","https://cucatalog.org/polaris/view.aspx?brs=282000",404,"Follow this link to view all of our Children's Developmental Toys in our catalog, where you can place your hold requests."
"https://test-ufl.pantheonsite.io/using-library/library-things/music-collection","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=col=urcstr%20OR%20col=urcper%20OR%20col=urcmlt%20OR%20col=urckey&by=KW&sort=TI&limit=&query=&page=0&searchid=4",404,""
"https://test-ufl.pantheonsite.io/using-library/library-things/music-collection","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=1.1033.0.0.5&type=Boolean&term=col=urnkey%20OR%20col=%20urnstr%20OR%20col=urnamp%20OR%20col=urnper&by=KW&sort=TI&limit=&query=&page=0&searchid=2",404,""
"https://test-ufl.pantheonsite.io/using-library/library-things/music-collection","https://cucatalog.org/polaris/view.aspx?brs=282060",404,"Click here for a complete list of the items in the Music Equipment Collection for Children that are available to check out."
"https://test-ufl.pantheonsite.io/using-library/library-things/music-collection","https://cucatalog.org/polaris/view.aspx?brs=281555",404,"Follow this link to view the entire Music Equipment Collection in our catalog, where you can place your hold requests."
"https://test-ufl.pantheonsite.io/using-library/library-things/music-collection","https://cucatalog.org/polaris/view.aspx?brs=281572",404,"Stringed instruments"
"https://test-ufl.pantheonsite.io/using-library/library-things/music-collection","https://cucatalog.org/polaris/view.aspx?brs=281623",404,"Keyboards and synthesizers"
"https://test-ufl.pantheonsite.io/using-library/library-things/music-collection","https://cucatalog.org/polaris/view.aspx?brs=281618",404,"Amps and effect pedals"
"https://test-ufl.pantheonsite.io/using-library/library-things/music-collection","https://cucatalog.org/polaris/view.aspx?brs=281617",404,"Percussion instruments"
"https://test-ufl.pantheonsite.io/using-library/library-things/music-collection","https://cucatalog.org/polaris/view.aspx?brs=281881",404,"Recording equipment"
"https://test-ufl.pantheonsite.io/using-library/library-things/productivity-collection","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=brs=152787&by=KW&sort=TI&limit=&query=&page=0&searchid=1",404,""
"https://test-ufl.pantheonsite.io/using-library/library-things/productivity-collection","https://cucatalog.org/polaris/view.aspx?brs=281875",404,"Follow this link to view the entire Productivity Collection in our catalog, where you can place your hold requests."
"https://test-ufl.pantheonsite.io/using-library/library-things/craft-collection","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=col=urncrft&by=KW&sort=TI&limit=&query=&page=0&searchid=3",404,""
"https://test-ufl.pantheonsite.io/using-library/library-things/craft-collection","https://cucatalog.org/polaris/view.aspx?brs=281878",404,"Follow this link to view the entire Crafts Collection"
"https://test-ufl.pantheonsite.io/using-library/library-things/hands-on-kits","https://cucatalog.org/polaris/view.aspx?brs=282103",404,"Click here"
"https://test-ufl.pantheonsite.io/using-library/library-things/hands-on-kits","https://cucatalog.org/polaris/view.aspx?brs=282107",404,"Click here"
"https://test-ufl.pantheonsite.io/using-library/library-things/3d-science","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=col=urn3dsc&by=KW&sort=TI&limit=&query=&page=0&searchid=2",404,""
"https://test-ufl.pantheonsite.io/using-library/library-things/floor-puzzles","https://cucatalog.org/polaris/view.aspx?brs=282108",404,"Click here to view our puzzles in the catalog, where you can place your hold requests."
"https://test-ufl.pantheonsite.io/using-library/library-things/board-games","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Advanced&term=board&relation=ALL&by=KW&term2=game&relation2=ALL&by2=KW&bool1=OR&bool4=AND&limit=TOM=art&sort=RELEVANCE&page=0&searchid=1",404,""
"https://test-ufl.pantheonsite.io/using-library/library-things/board-games","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=1.1033.0.0.1&type=Keyword&term=463577&by=CN&sort=MP&limit=TOM=*&query=&page=0&searchid=4",404,"Pandemic"
"https://test-ufl.pantheonsite.io/using-library/library-things/board-games","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.1&type=Keyword&term=upwords&by=KW&sort=MP&limit=TOM=*&query=&page=0&searchid=2",404,"Upwords"
"https://test-ufl.pantheonsite.io/using-library/library-things/board-games","https://cucatalog.org/polaris/view.aspx?brs=148679",404,"click here for a list"
"https://test-ufl.pantheonsite.io/using-library/library-things/board-games","https://cucatalog.org/polaris/view.aspx?brs=282110",404,"CU Catalog"
"https://test-ufl.pantheonsite.io/using-library/library-things/child-board-games","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=1.1033.0.0.5&type=Boolean&term=brs=328897&by=KW&sort=MP&limit=&query=&page=0&searchid=1",404,"CU Catalog"
"https://test-ufl.pantheonsite.io/using-library/library-things/child-board-games","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=1.1033.0.0.5&type=Boolean&term=brs=148679&by=KW&sort=MP&limit=&query=&page=0&searchid=2",404,"list"
"https://test-ufl.pantheonsite.io/taxonomy/term/13","https://urbanafreelibrary.org/books-more/getting-started-kanopy",404,"More information on how to use Kanopy"
"https://test-ufl.pantheonsite.io/local-history/using-the-archives/harmful-language","https://www.schaumburglibrary.org/about/about-us#harmful",403,"Schaumburg Township District Library"
"https://test-ufl.pantheonsite.io/local-history/blog/round-barn-redux","https://archivescatalog.urbanafreelibrary.org/polaris/search/searchresults.aspx?ctx=1.1033.0.0.1&type=Keyword&term=round%20barns&by=KW&sort=RELEVANCE&limit=Genre=PHOTOGRAPHS&query=&page=0&searchid=19",404,"catalog"
"https://test-ufl.pantheonsite.io/local-history/blog/chanute-field-wings-available-online","https://idnc.library.illinois.edu/?a=cl&cl=CL1&sp=CHF&e=-------en-20--1--txt-txIN----------",403,"March 1945 to September 1945"
"https://test-ufl.pantheonsite.io/local-history/blog/chanute-field-wings-available-online","https://idnc.library.illinois.edu/?a=cl&cl=CL1&sp=CFW&e=-------en-20--1--txt-txIN----------",403,"May 1941 to March 1943"
"https://test-ufl.pantheonsite.io/local-history/blog/chanute-field-wings-available-online","https://idnc.library.illinois.edu/?a=d&d=CFW19410530-01.1.7&e=-------en-20--1--txt-txIN----------",403,""
"https://test-ufl.pantheonsite.io/local-history/blog/chanute-field-wings-available-online","https://idnc.library.illinois.edu/?a=d&d=CFW19410523-01.1.1&e=-------en-20--1--txt-txIN----------",403,""
"https://test-ufl.pantheonsite.io/local-history/blog/chanute-field-wings-available-online","https://idnc.library.illinois.edu/?a=p&p=countybrowser&reg=Champaign&e=-------en-20--1--txt-txIN----------",403,"Illinois Digital Newspaper Collections"
"https://test-ufl.pantheonsite.io/local-history/blog?page=4","https://www.flickr.com/photos/98945443@N05/52209560351/in/album-72157672834107584/",403,""
"https://test-ufl.pantheonsite.io/local-history/blog?page=5","https://www.news-gazette.com/obituaries/clyde-mckinney/article_eed5e4c3-84ae-5ebf-895a-aee3573575b3.html",403,"Clyde O. ""Mac"" McKinney"
"https://test-ufl.pantheonsite.io/local-history/blog?page=5","https://urbanafreelibrary.org/sites/default/files/page/attachments/2021/04/200.020_Chanute%20AFB%20Open%20House%20Files%20Finding%20Aid.pdf",404,"Open House Files"
"https://test-ufl.pantheonsite.io/local-history/blog?page=6","https://www.sciencemuseum.org.uk/objects-and-stories/ahoy-alexander-graham-bell-and-first-telephone-call",403,""
"https://test-ufl.pantheonsite.io/local-history/blog?page=6","https://test-ufl.pantheonsite.io/sites/default/files/blog/attachments/2021/08/YouthCenterNew_FreeTime_198304_JVB_20210714.pdf",404,"digitized magazine here."
"https://test-ufl.pantheonsite.io/local-history/blog?page=6","https://urbanafreelibrary.org/sites/default/files/page/attachments/2020/02/200.013_Finding%20Aid_CAFBSF-Octave%20Chanute.pdf",404,"Subject Files: Octave Chanute"
"https://test-ufl.pantheonsite.io/local-history/blog?page=6","https://urbanafreelibrary.org/sites/default/files/page/attachments/2021/04/200.019_Chanute%20AFB%20Guest%20Books%20Finding%20Aid.pdf",404,"Chanute Suites Guest Books Collection"
"https://test-ufl.pantheonsite.io/local-history/blog?page=6","https://test-ufl.pantheonsite.io/blogs/2021/05/26/behind-scenes-collection-management-0",404,"Last month"
"https://test-ufl.pantheonsite.io/local-history/blog?page=7","https://www.encyclopedia-titanica.org/titanic-survivor/edward-arthur-dorking.html",403,"Edward “Ed” Arthur Dorkings"
"https://test-ufl.pantheonsite.io/local-history/blog?page=7","http://urbanafreelibrary.org/sites/default/files/page/attachments/2020/02/200.006_Finding%20Aid_CAFBSF-Historiography.pdf",404,"The Chanute Air Force Base Subject Files: Historiography Collection"
"https://test-ufl.pantheonsite.io/local-history/blog?page=7","https://www.ccfpd.org/forest-preserves/homer-lake-illinois",403,"Homer Lake Forest Preserve"
"https://test-ufl.pantheonsite.io/local-history/blog?page=7","https://urbanafreelibrary.org/sites/default/files/page/attachments/2020/02/200.005_Finding%20Aid_CAFBSF-POWMIA.pdf",404,"Chanute Airforce Base's POW/MIA collection"
"https://test-ufl.pantheonsite.io/local-history/blog?page=7","https://archivescatalog.urbanafreelibrary.org/polaris/search/searchresults.aspx?ctx=1.1033.0.0.1&type=Advanced&term=*&relation=ALL&by=KW&bool4=AND&limit=TOM=map&sort=RELEVANCE&page=0&searchid=1",404,"map collection"
"https://test-ufl.pantheonsite.io/local-history/blog?page=7","https://test-ufl.pantheonsite.io/sites/default/files/blog/attachments/2021/01/article_1918-12-13_Sidney%20Times%20%5Bpage1%5D_Board%20Closes%20schools%20again.pdf",404,"influenza"
"https://test-ufl.pantheonsite.io/local-history/blog?page=7","https://urbanafreelibrary.org/sites/default/files/page/attachments/2020/02/200.006_Finding%20Aid_CAFBSF-Historiography.pdf",404,"the correspondence"
"https://test-ufl.pantheonsite.io/local-history/blog?page=7","https://test-ufl.pantheonsite.io/sites/default/files/blog/attachments/2021/01/article_1918-12-06_Sidney%20Times%20%5Bpage%201%5D_Union%20services%20and%20Victory%20song.pdf",404,"performing a duet"
"https://test-ufl.pantheonsite.io/local-history/blog?page=7","https://test-ufl.pantheonsite.io/sites/default/files/blog/attachments/2021/01/front%20page_1918-12-20_Sidney%20Times_Worshipped%20in%20Life%2C%20Honored%20in%20Death_Bentley%2C%20Dorothy.pdf",404,"Sidney Times microfilm"
"https://test-ufl.pantheonsite.io/local-history/blog?page=7","https://idnc.library.illinois.edu/",403,"Illinois Digital Newspaper collection"
"https://test-ufl.pantheonsite.io/local-history/blog?page=7","https://www.flickr.com/photos/98945443@N05/50875100308/in/photostream/",403,""
"https://test-ufl.pantheonsite.io/local-history/blog?page=8","https://idnc.library.illinois.edu/?a=d&d=TUC19340806.2.57&dliv=none&e=-------en-20--1--txt-txIN---------",403,""
"https://test-ufl.pantheonsite.io/local-history/blog?page=30","https://test-ufl.pantheonsite.io/sites/default/files/blog/attachments/2012/11/Parkland%20College%20Registration%20Form.pdf",404,"Parkland College Registration Form"
"https://test-ufl.pantheonsite.io/local-history/collections/oral-histories","http://archivescatalog.urbanafreelibrary.org/polaris/view.aspx?brs=1922",404,"250 oral histories"
"https://test-ufl.pantheonsite.io/using-library/reading-programs/1000-books","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=brs=112206&by=KW&sort=TI&limit=&query=&page=0&searchid=2",404,"Books for Babies and Young Toddlers"
"https://test-ufl.pantheonsite.io/using-library/reading-programs/1000-books","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=brs=112300&by=KW&sort=PD&limit=&query=&page=0&searchid=4",404,"Books for Two and Three Year Olds"
"https://test-ufl.pantheonsite.io/using-library/reading-programs/1000-books","https://cucatalog.org/polaris/search/searchresults.aspx?ctx=6.1033.0.0.7&type=Boolean&term=brs=112500&by=KW&sort=TI&limit=&query=&page=0&searchid=8",404,"Books for Four and Five Year Olds"
"https://test-ufl.pantheonsite.io/about-us/foundation/foundation-board","https://forms.office.com/r/LSJVG65kDi",405,"this form"
